Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-36279,25,0.300000,0.300000,0.300000,32,24,8,true,1,9,451
ReasoningPlayer,-85712,25,0.300000,0.300000,0.300000,84,75,9,true,1,9,165
ReasoningPlayer,-100622,25,0.300000,0.300000,0.300000,94,65,29,false,0,32,426
ReasoningPlayer,-2327,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,384
ReasoningPlayer,-100333,25,0.300000,0.300000,0.300000,93,68,25,false,0,26,426
ReasoningPlayer,-100835,25,0.300000,0.300000,0.300000,96,78,18,false,0,19,296
ReasoningPlayer,-100198,25,0.300000,0.300000,0.300000,93,66,27,false,0,29,442
ReasoningPlayer,-39748,25,0.300000,0.300000,0.300000,37,27,10,true,1,10,250
ReasoningPlayer,-129,25,0.300000,0.300000,0.300000,1,0,1,true,1,1,14
ReasoningPlayer,860,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,28
ReasoningPlayer,-66378,25,0.300000,0.300000,0.300000,62,48,14,true,1,18,389
ReasoningPlayer,-93521,25,0.300000,0.300000,0.300000,88,67,21,true,1,22,426
ReasoningPlayer,-89835,25,0.300000,0.300000,0.300000,84,61,23,true,1,24,431
ReasoningPlayer,-100683,25,0.300000,0.300000,0.300000,91,63,28,false,0,31,479
ReasoningPlayer,-22134,25,0.300000,0.300000,0.300000,22,18,4,true,1,4,66
ReasoningPlayer,-4374,25,0.300000,0.300000,0.300000,5,4,1,true,1,1,31
ReasoningPlayer,-71836,25,0.300000,0.300000,0.300000,66,41,25,true,1,25,459
ReasoningPlayer,-100441,25,0.300000,0.300000,0.300000,94,71,23,false,0,23,374
ReasoningPlayer,-35345,25,0.300000,0.300000,0.300000,32,22,10,true,1,10,396
ReasoningPlayer,-29607,25,0.300000,0.300000,0.300000,27,21,6,true,1,6,335
ReasoningPlayer,-44,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,15
ReasoningPlayer,-100048,25,0.300000,0.300000,0.300000,91,62,29,false,0,30,549
ReasoningPlayer,-100236,25,0.300000,0.300000,0.300000,93,75,18,false,0,18,421
ReasoningPlayer,-100421,25,0.300000,0.300000,0.300000,93,76,17,false,0,17,475
ReasoningPlayer,27,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,134
ReasoningPlayer,700,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,35
ReasoningPlayer,-100871,25,0.300000,0.300000,0.300000,93,74,19,false,0,19,562
ReasoningPlayer,-1898,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,359
ReasoningPlayer,-100444,25,0.300000,0.300000,0.300000,94,81,13,false,0,14,474
ReasoningPlayer,-36733,25,0.300000,0.300000,0.300000,33,23,10,true,1,10,391
ReasoningPlayer,213,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,93
ReasoningPlayer,-100016,25,0.300000,0.300000,0.300000,93,76,17,false,0,17,412
ReasoningPlayer,829,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,40
ReasoningPlayer,-17880,25,0.300000,0.300000,0.300000,15,10,5,true,1,5,382
ReasoningPlayer,-23994,25,0.300000,0.300000,0.300000,22,15,7,true,1,7,294
ReasoningPlayer,-100683,25,0.300000,0.300000,0.300000,95,74,21,false,0,23,378
ReasoningPlayer,-100230,25,0.300000,0.300000,0.300000,98,93,5,false,0,5,110
ReasoningPlayer,-100848,25,0.300000,0.300000,0.300000,93,65,28,false,0,30,486
ReasoningPlayer,-53253,25,0.300000,0.300000,0.300000,50,43,7,true,1,7,387
ReasoningPlayer,-57285,25,0.300000,0.300000,0.300000,54,49,5,true,1,5,302
ReasoningPlayer,-100851,25,0.300000,0.300000,0.300000,95,71,24,false,0,24,426
ReasoningPlayer,-90758,25,0.300000,0.300000,0.300000,88,78,10,true,1,10,198
ReasoningPlayer,-81923,25,0.300000,0.300000,0.300000,76,51,25,true,1,25,391
ReasoningPlayer,-4994,25,0.300000,0.300000,0.300000,5,0,5,true,1,5,103
ReasoningPlayer,543,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,73
ReasoningPlayer,-100037,25,0.300000,0.300000,0.300000,93,71,22,false,0,23,453
ReasoningPlayer,-62383,25,0.300000,0.300000,0.300000,58,46,12,true,1,12,390
ReasoningPlayer,-19317,25,0.300000,0.300000,0.300000,16,9,7,true,1,11,411
ReasoningPlayer,-79012,25,0.300000,0.300000,0.300000,75,54,21,true,1,22,361
