Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-100986,25,0.300000,0.300000,0.300000,100,83,17,false,0
ReactivePlayer,-100300,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-100340,25,0.300000,0.300000,0.300000,99,75,24,false,0
ReactivePlayer,-24266,25,0.300000,0.300000,0.300000,25,19,6,true,1
ReactivePlayer,-100973,25,0.300000,0.300000,0.300000,100,82,18,false,0
ReactivePlayer,-100323,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100091,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100139,25,0.300000,0.300000,0.300000,99,75,24,false,0
ReactivePlayer,-100930,25,0.300000,0.300000,0.300000,100,82,18,false,0
ReactivePlayer,-81697,25,0.300000,0.300000,0.300000,82,75,7,true,1
ReactivePlayer,-100477,25,0.300000,0.300000,0.300000,99,74,25,false,0
ReactivePlayer,-33575,25,0.300000,0.300000,0.300000,34,26,8,true,1
ReactivePlayer,-23143,25,0.300000,0.300000,0.300000,24,20,4,true,1
ReactivePlayer,-100142,25,0.300000,0.300000,0.300000,99,72,27,false,0
ReactivePlayer,-100811,25,0.300000,0.300000,0.300000,100,83,17,false,0
ReactivePlayer,-100868,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-7215,25,0.300000,0.300000,0.300000,8,4,4,true,1
ReactivePlayer,-100939,25,0.300000,0.300000,0.300000,100,84,16,false,0
ReactivePlayer,-100787,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-24302,25,0.300000,0.300000,0.300000,25,15,10,true,1
ReactivePlayer,-100693,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-100249,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100887,25,0.300000,0.300000,0.300000,100,83,17,false,0
ReactivePlayer,-28332,25,0.300000,0.300000,0.300000,29,23,6,true,1
ReactivePlayer,-100967,25,0.300000,0.300000,0.300000,100,86,14,false,0
ReactivePlayer,-100155,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-70767,25,0.300000,0.300000,0.300000,71,60,11,true,1
ReactivePlayer,-37610,25,0.300000,0.300000,0.300000,38,28,10,true,1
ReactivePlayer,-100156,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100508,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-100197,25,0.300000,0.300000,0.300000,99,78,21,false,0
ReactivePlayer,-100001,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-100838,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-100523,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-100545,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-100952,25,0.300000,0.300000,0.300000,100,81,19,false,0
ReactivePlayer,-100893,25,0.300000,0.300000,0.300000,100,87,13,false,0
ReactivePlayer,-21197,25,0.300000,0.300000,0.300000,22,14,8,true,1
ReactivePlayer,-100235,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-50623,25,0.300000,0.300000,0.300000,51,39,12,true,1
ReactivePlayer,-100181,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-100096,25,0.300000,0.300000,0.300000,99,87,12,false,0
ReactivePlayer,-100246,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-39384,25,0.300000,0.300000,0.300000,40,31,9,true,1
ReactivePlayer,-100981,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-98337,25,0.300000,0.300000,0.300000,98,73,25,true,1
ReactivePlayer,-100900,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-100002,25,0.300000,0.300000,0.300000,98,90,8,false,0
ReactivePlayer,-24147,25,0.300000,0.300000,0.300000,25,21,4,true,1
ReactivePlayer,-100214,25,0.300000,0.300000,0.300000,99,84,15,false,0
ReactivePlayer,-100402,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-100566,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-100512,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-100677,25,0.300000,0.300000,0.300000,99,92,7,false,0
ReactivePlayer,-100439,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-100775,25,0.300000,0.300000,0.300000,100,92,8,false,0
ReactivePlayer,-100828,25,0.300000,0.300000,0.300000,100,85,15,false,0
ReactivePlayer,-28318,25,0.300000,0.300000,0.300000,29,25,4,true,1
ReactivePlayer,-100913,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-100884,25,0.300000,0.300000,0.300000,100,88,12,false,0
