Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-100825,20,0.116568,0.602095,0.720014,99,96,3,false,0
ReasoningPlayer,-100590,20,0.462638,0.876438,0.515719,99,97,2,false,0
ReasoningPlayer,-1053,20,0.824099,0.679735,0.123803,2,0,2,true,1
ReasoningPlayer,-6106,20,0.786470,0.141194,0.745473,7,2,5,true,1
ReasoningPlayer,-100932,20,0.950630,0.601559,0.534017,99,86,13,false,0
ReasoningPlayer,-100275,20,0.454059,0.097471,0.779147,99,91,8,false,0
ReasoningPlayer,-100000,20,0.728069,0.901291,0.017661,0,0,0,false,0
ReasoningPlayer,-100576,20,0.041097,0.887224,0.635094,99,99,0,false,0
ReasoningPlayer,-100693,20,0.740326,0.104228,0.485591,98,76,22,false,0
ReasoningPlayer,-22785,20,0.333547,0.513661,0.223149,22,10,12,true,1
ReasoningPlayer,-100827,20,0.652896,0.452588,0.609392,100,92,8,false,0
ReasoningPlayer,-100105,20,0.256247,0.710722,0.489646,97,90,7,false,0
ReasoningPlayer,-56,20,0.599961,0.546102,0.188206,1,1,0,true,1
ReasoningPlayer,-100018,20,0.994836,0.881895,0.906628,98,76,22,false,0
ReasoningPlayer,-402,20,0.208326,0.227942,0.212018,0,0,0,true,1
ReasoningPlayer,-100742,20,0.791390,0.769732,0.407250,98,83,15,false,0
ReasoningPlayer,-100347,20,0.547519,0.281107,0.114067,95,59,36,false,0
ReasoningPlayer,-100827,20,0.825425,0.536616,0.873014,100,94,6,false,0
ReasoningPlayer,-100704,20,0.065062,0.717945,0.593412,100,100,0,false,0
ReasoningPlayer,-100184,20,0.180763,0.953196,0.661241,99,99,0,false,0
ReasoningPlayer,-100956,20,0.608762,0.560762,0.498501,98,81,17,false,0
ReasoningPlayer,-100968,20,0.450496,0.998322,0.369331,98,91,7,false,0
ReasoningPlayer,-100632,20,0.814159,0.861221,0.969674,100,98,2,false,0
ReasoningPlayer,-100980,20,0.024769,0.514790,0.434016,99,98,1,false,0
ReasoningPlayer,-100293,20,0.602288,0.299430,0.765902,99,85,14,false,0
ReasoningPlayer,-100013,20,0.438561,0.577277,0.299087,93,63,30,false,0
ReasoningPlayer,-100685,20,0.994739,0.470730,0.168293,96,53,43,false,0
ReasoningPlayer,-100701,20,0.400391,0.897812,0.715809,100,98,2,false,0
ReasoningPlayer,-100094,20,0.410602,0.011920,0.326690,95,73,22,false,0
ReasoningPlayer,-4089,20,0.771169,0.202262,0.400310,5,3,2,true,1
ReasoningPlayer,-63819,20,0.611169,0.063323,0.459505,63,49,14,true,1
ReasoningPlayer,-37842,20,0.980176,0.887700,0.317178,37,13,24,true,1
